profile_id,full_name,academic_title,first_name,last_name,position,profile_url,image_url,affiliations,orcid,google_scholar_id,google_scholar_url,scopus_id,scopus_url,europepmc,crossref,researchgate,other_links
UAM200621,prof. UAM dr hab. Łukasz Smaga,prof. UAM dr hab.,Łukasz,Smaga,profesor uczelni,https://researchportal.amu.edu.pl/info/author/UAM200621?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2B%25C5%2581ukasz%2BSmaga%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Statystyki Matematycznej i Analizy Danych; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki,0000-0002-2442-8816,,,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0002-2442-8816,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0002-2442-8816%22%29,https://search.crossref.org/?q=0000-0002-2442-8816,,
UAM200664,dr Katarzyna Mieczkowska-Chwedyna,dr,Katarzyna,Mieczkowska-Chwedyna,adiunkt,https://researchportal.amu.edu.pl/info/author/UAM200664?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BKatarzyna%2BMieczkowska-Chwedyna%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Matematyki Dyskretnej; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki,0000-0002-4068-3382,,,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0002-4068-3382,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0002-4068-3382%22%29,https://search.crossref.org/?q=0000-0002-4068-3382,,
UAM217895,dr Paweł Marek Skórzewski,dr,Paweł Marek,Skórzewski,adiunkt,https://researchportal.amu.edu.pl/info/author/UAM217895?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BPawe%25C5%2582%2BMarek%2BSk%25C3%25B3rzewski%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Sztucznej Inteligencji; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki,0000-0002-5056-2808,B3ggAfoAAAAJ,https://scholar.google.pl/citations?user=B3ggAfoAAAAJ,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0002-5056-2808,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0002-5056-2808%22%29,https://search.crossref.org/?q=0000-0002-5056-2808,,
UAM218407,dr Arkadiusz Hypki,dr,Arkadiusz,Hypki,adiunkt,https://researchportal.amu.edu.pl/info/author/UAM218407?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BArkadiusz%2BHypki%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Statystyki Matematycznej i Analizy Danych; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki,0000-0003-0596-0919,,,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0003-0596-0919,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0003-0596-0919%22%29,https://search.crossref.org/?q=0000-0003-0596-0919,,
UAM221239,dr Jędrzej Garnek,dr,Jędrzej,Garnek,adiunkt,https://researchportal.amu.edu.pl/info/author/UAM221239?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BJ%25C4%2599drzej%2BGarnek%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Geometrii Algebraicznej i Diofantycznej; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki,0000-0002-7549-993X,Fh1NsToAAAAJ,https://scholar.google.pl/citations?user=Fh1NsToAAAAJ,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0002-7549-993X,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0002-7549-993X%22%29,https://search.crossref.org/?q=0000-0002-7549-993X,,
UAM27096,prof. dr hab. Mieczysław Mastyło,prof. dr hab.,Mieczysław,Mastyło,profesor,https://researchportal.amu.edu.pl/info/author/UAM27096?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BMieczys%25C5%2582aw%2BMasty%25C5%2582o%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Teorii Operatorów; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki,0000-0003-2019-2284,,,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0003-2019-2284,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0003-2019-2284%22%29,https://search.crossref.org/?q=0000-0003-2019-2284,,
UAM46422,prof. dr hab. Dariusz Bugajewski,prof. dr hab.,Dariusz,Bugajewski,profesor,https://researchportal.amu.edu.pl/info/author/UAM46422?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BDariusz%2BBugajewski%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Analizy Nieliniowej i Topologii Stosowanej; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki,0000-0002-6285-2140,,,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0002-6285-2140,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0002-6285-2140%22%29,https://search.crossref.org/?q=0000-0002-6285-2140,,
UAMcf66bd0511724c13bdbff827750c137a,dr inż. Marcin Michał Szczepański,dr inż.,Marcin Michał,Szczepański,adiunkt,https://researchportal.amu.edu.pl/info/author/UAMcf66bd0511724c13bdbff827750c137a?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BMarcin%2BMicha%25C5%2582%2BSzczepa%25C5%2584ski%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Sztucznej Inteligencji; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki,0000-0002-6185-6115,jqO2EvAAAAAJ,https://scholar.google.pl/citations?user=jqO2EvAAAAAJ,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0002-6185-6115,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0002-6185-6115%22%29,https://search.crossref.org/?q=0000-0002-6185-6115,,
UAM190702,dr Paweł Mleczko,dr,Paweł,Mleczko,adiunkt,https://researchportal.amu.edu.pl/info/author/UAM190702?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BPawe%25C5%2582%2BMleczko%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Teorii Operatorów; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki,0000-0001-9540-1293,,,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0001-9540-1293,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0001-9540-1293%22%29,https://search.crossref.org/?q=0000-0001-9540-1293,,
UAM191130,dr Wojciech Wawrzyniak,dr,Wojciech,Wawrzyniak,adiunkt,https://researchportal.amu.edu.pl/info/author/UAM191130?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BWojciech%2BWawrzyniak%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Teorii Algorytmów i Bezpieczeństwa Danych; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki,0000-0002-8521-2525,,,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0002-8521-2525,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0002-8521-2525%22%29,https://search.crossref.org/?q=0000-0002-8521-2525,,
UAM35114,dr Mirosława Kołowska-Gawiejnowicz,dr,Mirosława,Kołowska-Gawiejnowicz,st. wykładowca dr,https://researchportal.amu.edu.pl/info/author/UAM35114?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BMiros%25C5%2582awa%2BKo%25C5%2582owska-Gawiejnowicz%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Pracownia Logiki i Filozofii Informatyki; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki,0000-0003-1333-6438,,,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0003-1333-6438,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0003-1333-6438%22%29,https://search.crossref.org/?q=0000-0003-1333-6438,,
UAM69a6c9f849624c2ea12f592b3a7c1817,Bartłomiej Grzelak,,Grzelak,,doktorant,https://researchportal.amu.edu.pl/info/author/UAM69a6c9f849624c2ea12f592b3a7c1817?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BBart%25C5%2582omiej%2BGrzelak%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Szkoła Doktorska Szkoły Dziedzinowej Nauk Ścisłych; Szkoła doktorska UAM,0000-0002-6132-651X,M5g0eeEAAAAJ,https://scholar.google.pl/citations?user=M5g0eeEAAAAJ,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0002-6132-651X,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0002-6132-651X%22%29,https://search.crossref.org/?q=0000-0002-6132-651X,,
UAM74801,prof. UAM dr hab. Aldona Dutkiewicz,prof. UAM dr hab.,Aldona,Dutkiewicz,profesor uczelni,https://researchportal.amu.edu.pl/info/author/UAM74801?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BAldona%2BDutkiewicz%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Analizy Matematycznej; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki,0000-0002-5171-4009,,,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0002-5171-4009,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0002-5171-4009%22%29,https://search.crossref.org/?q=0000-0002-5171-4009,,
UAM75408,prof. UAM dr hab. Michał Hanćkowiak,prof. UAM dr hab.,Michał,Hanćkowiak,profesor uczelni,https://researchportal.amu.edu.pl/info/author/UAM75408?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BMicha%25C5%2582%2BHan%25C4%2587kowiak%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Teorii Algorytmów i Bezpieczeństwa Danych; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki,0000-0001-6120-083X,,,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0001-6120-083X,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0001-6120-083X%22%29,https://search.crossref.org/?q=0000-0001-6120-083X,,
UAMddb50ee80541480fa04fd3ec9d438638,dr Łukasz Damian Szymula,dr,Łukasz Damian,Szymula,adiunkt,https://researchportal.amu.edu.pl/info/author/UAMddb50ee80541480fa04fd3ec9d438638?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2B%25C5%2581ukasz%2BDamian%2BSzymula%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Sztucznej Inteligencji; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki,0000-0001-8714-096X,,,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0001-8714-096X,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0001-8714-096X%22%29,https://search.crossref.org/?q=0000-0001-8714-096X,,
UAM118262,prof. UAM dr hab. Filip Graliński,prof. UAM dr hab.,Filip,Graliński,profesor uczelni,https://researchportal.amu.edu.pl/info/author/UAM118262?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BFilip%2BGrali%25C5%2584ski%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Sztucznej Inteligencji; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki,0000-0001-8066-4533,,,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0001-8066-4533,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0001-8066-4533%22%29,https://search.crossref.org/?q=0000-0001-8066-4533,,
UAM203420,dr Bartłomiej Bzdęga,dr,Bartłomiej,Bzdęga,st. wykładowca dr,https://researchportal.amu.edu.pl/info/author/UAM203420?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BBart%25C5%2582omiej%2BBzd%25C4%2599ga%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Wydziałowe Centrum Dydaktyki Matematyki i Informatyki; Centra Wydziałowe Wydziału Matematyki i Informatyki,0000-0003-3480-9329,,,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0003-3480-9329,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0003-3480-9329%22%29,https://search.crossref.org/?q=0000-0003-3480-9329,,
UAM205181,dr Rafał Tomasz Jaworski,dr,Rafał Tomasz,Jaworski,adiunkt,https://researchportal.amu.edu.pl/info/author/UAM205181?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BRafa%25C5%2582%2BTomasz%2BJaworski%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Sztucznej Inteligencji; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki,0000-0001-8827-3318,,,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0001-8827-3318,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0001-8827-3318%22%29,https://search.crossref.org/?q=0000-0001-8827-3318,,
UAM222490,dr Joanna Siwek,dr,Joanna,Siwek,adiunkt,https://researchportal.amu.edu.pl/info/author/UAM222490?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BJoanna%2BSiwek%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Sztucznej Inteligencji; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki,0000-0002-7889-4505,,,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0002-7889-4505,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0002-7889-4505%22%29,https://search.crossref.org/?q=0000-0002-7889-4505,,
UAM227018,dr Irakli Kardava,dr,Irakli,Kardava,adiunkt,https://researchportal.amu.edu.pl/info/author/UAM227018?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BIrakli%2BKardava%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Sztucznej Inteligencji; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki,0000-0002-6981-5959,,,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0002-6981-5959,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0002-6981-5959%22%29,https://search.crossref.org/?q=0000-0002-6981-5959,,
UAM27133,prof. UAM dr hab. Zbigniew Palka,prof. UAM dr hab.,Zbigniew,Palka,profesor Senior,https://researchportal.amu.edu.pl/info/author/UAM27133?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BZbigniew%2BPalka%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Teorii Algorytmów i Bezpieczeństwa Danych; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki,0000-0001-7176-8330,,,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0001-7176-8330,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0001-7176-8330%22%29,https://search.crossref.org/?q=0000-0001-7176-8330,,
UAM5074,prof. dr hab. Jerzy Jaworski,prof. dr hab.,Jerzy,Jaworski,profesor,https://researchportal.amu.edu.pl/info/author/UAM5074?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BJerzy%2BJaworski%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Matematyki Dyskretnej; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki,0000-0003-4520-6451,tYInkLsAAAAJ,https://scholar.google.pl/citations?user=tYInkLsAAAAJ,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0003-4520-6451,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0003-4520-6451%22%29,https://search.crossref.org/?q=0000-0003-4520-6451,,
UAM5e589d950ce047e19703a7a7b739074c,Aleksandra Sadurska,,Sadurska,,doktorant,https://researchportal.amu.edu.pl/info/author/UAM5e589d950ce047e19703a7a7b739074c?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BAleksandra%2BSadurska%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Szkoła Doktorska Szkoły Dziedzinowej Nauk Ścisłych; Szkoła doktorska UAM,0000-0002-7129-5059,,,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0002-7129-5059,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0002-7129-5059%22%29,https://search.crossref.org/?q=0000-0002-7129-5059,,
UAM61870,prof. UAM dr hab. Krzysztof Jassem,prof. UAM dr hab.,Krzysztof,Jassem,profesor,https://researchportal.amu.edu.pl/info/author/UAM61870?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BKrzysztof%2BJassem%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Sztucznej Inteligencji; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki,0000-0001-7122-9206,,,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0001-7122-9206,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0001-7122-9206%22%29,https://search.crossref.org/?q=0000-0001-7122-9206,,
UAM6f65790f715c473584add6f4c3ad28f4,Sławomir Pioroński,,Pioroński,,doktorant,https://researchportal.amu.edu.pl/info/author/UAM6f65790f715c473584add6f4c3ad28f4?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BS%25C5%2582awomir%2BPioro%25C5%2584ski%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Szkoła Doktorska Szkoły Dziedzinowej Nauk Ścisłych; Szkoła doktorska UAM,0000-0002-8278-6275,6TlbG1EAAAAJ,https://scholar.google.pl/citations?user=6TlbG1EAAAAJ,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0002-8278-6275,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0002-8278-6275%22%29,https://search.crossref.org/?q=0000-0002-8278-6275,,
UAM85102,prof. UAM dr hab. Daria Barbara Bugajewska,prof. UAM dr hab.,Daria Barbara,Bugajewska,profesor uczelni,https://researchportal.amu.edu.pl/info/author/UAM85102?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BDaria%2BBarbara%2BBugajewska%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Wydziałowe Centrum Dydaktyki Matematyki i Informatyki; Centra Wydziałowe Wydziału Matematyki i Informatyki,0000-0002-7252-0721,,,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0002-7252-0721,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0002-7252-0721%22%29,https://search.crossref.org/?q=0000-0002-7252-0721,,
UAM95110,prof. UAM dr hab. Maciej Radziejewski,prof. UAM dr hab.,Maciej,Radziejewski,profesor uczelni,https://researchportal.amu.edu.pl/info/author/UAM95110?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BMaciej%2BRadziejewski%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/seam/resource/rest/thumbnail/UAMfd0ce4da701a43ba92fede047a56ba4d?option=ORIGINAL_RATIO&width=100&height=200,Zakład Algebry i Teorii Liczb; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki,0000-0001-8568-7494,,,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0001-8568-7494,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0001-8568-7494%22%29,https://search.crossref.org/?q=0000-0001-8568-7494,,
D34337-DD-Mat,dr Justyna Walkowska,dr,Justyna,Walkowska,st. wykładowca dr,https://researchportal.amu.edu.pl/info/author/D34337-DD-Mat?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BJustyna%2BWalkowska%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Sztucznej Inteligencji; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki,,,,,,,,,
D433407-DD-Mat,dr inż. Łukasz Michalak,dr inż.,Łukasz,Michalak,adiunkt,https://researchportal.amu.edu.pl/info/author/D433407-DD-Mat?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2B%25C5%2581ukasz%2BMichalak%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Geometrii Algebraicznej i Diofantycznej; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki,0009-0002-4821-3809,,,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0009-0002-4821-3809,http://europepmc.org/search?query=%28AUTHORID%3A%220009-0002-4821-3809%22%29,https://search.crossref.org/?q=0009-0002-4821-3809,,
UAM01996d7e9ded405a8e3523e05ce131dd,dr inż. Gabriela Nowakowska,dr inż.,Gabriela,Nowakowska,adiunkt,https://researchportal.amu.edu.pl/info/author/UAM01996d7e9ded405a8e3523e05ce131dd?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BGabriela%2BNowakowska%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Zakład Sztucznej Inteligencji; Jednostki Badawczo-Dydaktyczne Wydziału Matematyki i Informatyki,0000-0002-5139-2126,,,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0000-0002-5139-2126,http://europepmc.org/search?query=%28AUTHORID%3A%220000-0002-5139-2126%22%29,https://search.crossref.org/?q=0000-0002-5139-2126,,
UAM068a835101c140898e2e3b6eed386e0e,Filip Nowicki,,Nowicki,,,https://researchportal.amu.edu.pl/info/author/UAM068a835101c140898e2e3b6eed386e0e?r=author&tab=&title=Profil%2Bosoby%2B%25E2%2580%2593%2BFilip%2BNowicki%2B%25E2%2580%2593%2BUniwersytet%2Bim.%2BAdama%2BMickiewicza%2Bw%2BPoznaniu&lang=pl&qp=openAccess%3Dfalse,https://researchportal.amu.edu.pl/javax.faces.resource/img/usericon2.png.seam,Szkoła Doktorska Szkoły Dziedzinowej Nauk Ścisłych; Szkoła doktorska UAM,0009-0002-8415-8771,,,via_orcid,https://www.scopus.com/results/authorNamesList.uri?orcidId=0009-0002-8415-8771,http://europepmc.org/search?query=%28AUTHORID%3A%220009-0002-8415-8771%22%29,https://search.crossref.org/?q=0009-0002-8415-8771,,
